,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2122,FDX11,OUT027,4940.1028400000005
2123,NCA41,OUT027,4628.1089600000005
2124,FDE38,OUT017,2296.6105199999993
2125,FDI27,OUT018,562.66758
2126,FDN32,OUT013,3301.43588
2127,NCN43,OUT017,2109.5873
2128,FDB47,OUT027,5872.6889
2129,FDV03,OUT017,4088.6778000000004
2130,NCN30,OUT045,1423.28066
2131,NCV54,OUT010,284.16344
2132,FDV07,OUT013,1949.0629199999998
2133,FDP07,OUT049,1816.7018799999998
2134,FDK48,OUT018,754.5511400000001
2135,FDM15,OUT019,291.88672
2136,FDY19,OUT027,3941.0033599999997
2137,FDK46,OUT046,3816.2324399999998
2138,FDY11,OUT045,1036.3177
2139,FDH09,OUT046,746.42838
2140,FDO08,OUT027,3888.3385800000005
2141,FDU14,OUT013,3967.9682600000006
2142,FDD22,OUT027,4006.3183400000003
2143,FDM27,OUT017,2004.0579999999998
2144,FDL02,OUT027,2952.09062
2145,NCA17,OUT035,2073.03488
2146,FDE38,OUT019,540.2301199999999
2147,NCG07,OUT049,2314.45396
2148,DRC27,OUT013,4382.49534
2149,FDA27,OUT035,3730.6105599999996
2150,FDW40,OUT045,1901.9908600000003
2151,DRI11,OUT013,1691.6646400000002
2152,FDN50,OUT046,1533.87004
2153,FDR12,OUT046,3613.89582
2154,FDT34,OUT027,2977.1246999999994
2155,FDW11,OUT035,1112.0191599999998
2156,NCO30,OUT027,5621.815459999999
2157,FDZ34,OUT017,4464.12242
2158,FDU45,OUT017,1819.0321799999997
2159,NCD42,OUT035,504.34349999999995
2160,FDX25,OUT045,4452.80382
2161,NCR29,OUT046,848.3623599999999
2162,FDX43,OUT019,482.70500000000004
2163,FDB04,OUT010,258.92962
2164,FDR49,OUT027,928.2583600000002
2165,FDS39,OUT018,1785.74218
2166,FDW58,OUT045,1607.97358
2167,FDG22,OUT019,66.51342
2168,FDG31,OUT017,710.4751800000001
2169,NCV53,OUT027,5922.15784
2170,DRJ37,OUT035,2794.1628600000004
2171,FDV07,OUT035,2073.03488
2172,FDW52,OUT018,2686.30326
2173,FDT15,OUT045,2923.4612199999992
2174,FDD02,OUT018,2103.12904
2175,FDM16,OUT035,1085.9863799999998
2176,NCE55,OUT046,2398.6110799999997
2177,FDB57,OUT018,2677.1818
2178,FDQ04,OUT013,652.4839999999999
2179,FDQ47,OUT019,114.78392000000001
2180,FDY14,OUT019,283.09816
2181,DRK37,OUT017,3427.27208
2182,FDO25,OUT017,4088.41148
2183,FDL57,OUT046,4611.73028
2184,NCK29,OUT018,3334.5261400000004
2185,FDK46,OUT027,6499.273279999999
2186,NCB43,OUT010,641.9643599999999
2187,DRE01,OUT027,5954.9152
2188,FDC46,OUT018,3049.96322
2189,FDQ23,OUT045,1677.28336
2190,FDX38,OUT049,734.91004
2191,FDG60,OUT018,3953.78672
2192,FDW55,OUT017,3845.1947400000004
2193,FDP39,OUT013,757.8135599999999
2194,FDB20,OUT018,1237.3227200000001
2195,FDV21,OUT017,2534.1679599999998
2196,FDZ02,OUT013,1241.31752
2197,FDP19,OUT027,2651.6816599999997
2198,FDA38,OUT035,3178.72894
2199,FDH22,OUT045,2540.2933199999998
2200,DRM11,OUT045,4060.18156
2201,FDO12,OUT027,2232.69372
2202,FDT14,OUT049,2361.7923400000004
2203,FDW34,OUT010,410.39912000000004
2204,FDG04,OUT027,3920.16382
2205,FDW59,OUT018,1106.4264399999997
2206,FDR33,OUT018,1987.47958
2207,FDP32,OUT013,2099.86662
2208,FDL13,OUT027,6989.967880000001
2209,FDD22,OUT013,2334.42796
2210,FDV40,OUT027,1813.7057800000002
2211,NCD55,OUT046,646.5583799999999
2212,FDQ20,OUT010,121.44192000000001
2213,FDD28,OUT045,896.43312
2214,FDC39,OUT045,3712.3676399999995
2215,NCR17,OUT049,2183.62426
2216,DRO35,OUT018,1535.6677
2217,FDF40,OUT049,3309.3589
2218,FDR31,OUT018,2385.1619199999996
2219,NCQ41,OUT017,3218.2774600000002
2220,FDP38,OUT046,700.7545
2221,NCU54,OUT027,5969.2299
2222,FDG22,OUT018,534.3045
2223,DRK59,OUT013,2385.2285
2224,FDC37,OUT046,2379.8355199999996
2225,NCO42,OUT013,2675.1843999999996
2226,NCT42,OUT017,2136.6187800000002
2227,FDX27,OUT035,1420.8837800000001
2228,FDV40,OUT018,642.1641000000001
2229,FDT45,OUT027,2059.3194000000003
2230,FDS47,OUT019,214.32102000000003
2231,FDR45,OUT035,5069.867260000001
2232,FDB03,OUT045,3993.8678799999993
2233,FDO49,OUT035,634.10792
2234,FDU60,OUT027,3893.8647200000005
2235,FDB26,OUT018,738.9714200000001
2236,FDB46,OUT017,3374.8736199999994
2237,FDQ37,OUT019,342.02146
2238,FDN03,OUT017,4104.3906799999995
2239,NCX30,OUT045,4153.3935599999995
2240,FDK32,OUT019,352.94058
2241,DRM47,OUT013,3675.08284
2242,NCO02,OUT046,1472.7496
2243,FDP04,OUT013,903.6237600000001
2244,NCO43,OUT049,1919.9674600000003
2245,FDD59,OUT013,1236.3906000000002
2246,FDQ10,OUT017,3658.77074
2247,FDW45,OUT035,2995.3676199999995
2248,NCK30,OUT049,4024.2949399999998
2249,FDU31,OUT018,1608.9057
2250,NCQ17,OUT019,217.71659999999997
2251,FDN01,OUT017,2055.59092
2252,FDZ19,OUT049,3035.31562
2253,DRG37,OUT017,1949.5955600000002
2254,FDE32,OUT045,698.49078
2255,FDO34,OUT049,2957.08412
2256,FDM04,OUT019,131.09602
2257,FDZ25,OUT049,3212.8844799999997
2258,FDU08,OUT049,862.81022
2259,NCW30,OUT045,4997.42822
2260,NCM18,OUT013,1074.80094
2261,FDS22,OUT035,613.6678599999999
2262,NCH18,OUT017,2665.5303
2263,FDC23,OUT013,3160.41944
2264,FDY46,OUT013,3353.90092
2265,NCU06,OUT046,4196.537399999999
2266,FDX57,OUT045,1750.7211000000002
2267,FDX36,OUT027,4963.8053199999995
2268,FDL16,OUT045,739.90354
2269,FDT16,OUT010,780.91682
2270,FDN16,OUT018,1306.6990799999996
2271,FDC03,OUT046,3764.4331999999995
2272,DRF60,OUT013,4532.433500000001
2273,FDS27,OUT027,4351.20274
2274,FDP33,OUT010,764.40498
2275,FDJ36,OUT018,1790.3362000000002
2276,NCR42,OUT013,286.89322000000004
2277,FDV14,OUT017,1367.2868799999999
2278,NCP42,OUT035,3440.8544
2279,FDB50,OUT027,1934.68164
2280,NCC30,OUT027,3317.88114
2281,FDA23,OUT018,1697.25736
2282,FDW16,OUT017,1243.11518
2283,FDQ52,OUT010,629.5139
2284,FDB58,OUT049,2306.6641
2285,NCP29,OUT049,1016.21054
2286,NCM05,OUT045,4340.08388
2287,FDO25,OUT013,4128.75896
2288,NCM54,OUT046,2145.34076
2289,NCL54,OUT046,3197.23818
2290,FDL39,OUT010,701.0874
2291,FDF53,OUT018,2763.20316
2292,NCQ42,OUT035,2637.30038
2293,FDF58,OUT013,679.4489
2294,FDZ04,OUT035,1134.58978
2295,FDE26,OUT019,238.35639999999998
2296,FDS60,OUT017,2545.81946
2297,FDV58,OUT017,2202.5995599999997
2298,FDM04,OUT045,968.6724200000001
2299,FDE08,OUT035,2435.5629799999997
2300,NCB43,OUT049,3064.0116
2301,FDU11,OUT010,327.57360000000006
2302,FDF22,OUT019,575.1846199999999
2303,FDE24,OUT013,2946.56448
2304,DRJ49,OUT046,2278.76708
2305,NCQ53,OUT035,3529.9384400000004
2306,NCL41,OUT013,453.4098
2307,FDR22,OUT013,1980.7549999999999
2308,FDH04,OUT035,1518.3569000000002
2309,DRH15,OUT045,998.6334199999999
2310,FDY40,OUT049,630.8455
2311,NCI17,OUT035,1461.36442
2312,NCC18,OUT013,2613.0652600000003
2313,FDY28,OUT027,4829.58004
2314,FDB45,OUT027,3182.4574199999997
2315,NCL30,OUT018,1674.8199
2316,FDM10,OUT017,2510.1991599999997
2317,FDH22,OUT027,3391.7183600000003
2318,NCZ53,OUT017,2024.83096
2319,NCI18,OUT013,2727.4497
2320,FDH14,OUT027,3218.9432600000005
2321,FDR36,OUT027,910.2151799999999
2322,FDW01,OUT045,1911.3120599999997
2323,FDK02,OUT027,3041.3743999999997
2324,FDJ02,OUT018,2208.9246599999997
2325,FDU55,OUT013,5577.60634
2326,NCV18,OUT027,2696.75632
2327,FDH14,OUT018,2175.36834
2328,FDZ37,OUT045,1677.41652
2329,FDX49,OUT049,3836.2064400000004
2330,NCD43,OUT046,1741.5330600000002
2331,FDZ07,OUT013,1239.1203799999998
2332,FDK43,OUT035,2300.339
2333,FDR32,OUT018,3511.36262
2334,FDT39,OUT013,2773.7893799999997
2335,NCV54,OUT017,1749.52266
2336,FDF38,OUT018,388.02824
2337,FDV60,OUT046,3076.8615400000003
2338,FDH44,OUT027,4540.95574
2339,FDS21,OUT046,904.5558800000002
2340,NCL41,OUT045,415.52578000000005
2341,FDM46,OUT017,1154.8301000000001
2342,FDU27,OUT045,749.7573799999998
2343,NCJ54,OUT017,4306.9270400000005
2344,DRG51,OUT018,2678.3136600000007
2345,NCA29,OUT019,461.66571999999996
2346,FDR47,OUT045,3163.48212
2347,NCL19,OUT027,2757.4107000000004
2348,DRG01,OUT049,1476.54466
2349,FDG10,OUT046,935.7153199999999
2350,NCV05,OUT049,2838.2388200000005
2351,NCH18,OUT019,436.03242
2352,FDV14,OUT018,950.1631799999999
2353,DRJ23,OUT035,3784.7401
2354,DRJ11,OUT046,4357.12836
2355,FDZ03,OUT017,1833.4134599999998
2356,FDI27,OUT010,50.53421999999999
2357,FDJ14,OUT018,1297.71078
2358,FDU32,OUT017,2421.9140799999996
2359,FDD47,OUT027,3998.3287399999995
2360,DRF36,OUT035,3131.65688
2361,FDM21,OUT046,4345.7431799999995
2362,FDV10,OUT018,699.22316
2363,FDH60,OUT018,2725.4523
2364,FDX47,OUT010,461.73229999999995
2365,FDT19,OUT019,368.32056
2366,FDO11,OUT045,5541.51998
2367,FDH24,OUT027,3834.0758799999994
2368,FDL02,OUT018,1047.43656
2369,FDB02,OUT049,2499.21346
2370,FDA43,OUT046,3276.2686400000002
2371,FDG52,OUT045,635.2397800000001
2372,DRC12,OUT013,2736.30484
2373,FDY37,OUT018,1955.1882799999998
2374,NCU18,OUT045,2042.8741400000004
2375,FDU09,OUT035,970.80298
2376,DRJ25,OUT027,1562.7657599999998
2377,DRE12,OUT018,2082.35608
2378,DRL47,OUT017,2552.0779800000005
2379,DRK01,OUT046,1579.41076
2380,FDC22,OUT019,468.25714000000005
2381,FDG44,OUT013,798.3607800000001
2382,FDW04,OUT035,2278.56734
2383,FDK09,OUT049,3467.1534999999994
2384,NCN43,OUT035,2299.54004
2385,FDG04,OUT049,2863.33948
2386,FDH32,OUT010,201.27133999999995
2387,DRI47,OUT017,2546.8181600000003
2388,DRE15,OUT013,1194.57836
2389,FDY11,OUT035,1118.2111
2390,FDO60,OUT049,581.97578
2391,FDQ20,OUT018,429.57416
2392,FDO57,OUT027,3060.5494400000002
2393,FDT14,OUT019,365.25788
2394,FDA57,OUT049,746.3618000000001
2395,DRN35,OUT017,488.76377999999994
2396,FDJ03,OUT046,882.1849999999998
2397,FDX28,OUT017,2366.5195200000003
2398,DRE25,OUT045,1426.87598
2399,FDR09,OUT046,4093.8710399999995
2400,FDB23,OUT035,4521.31464
2401,FDO08,OUT045,2456.4691
2402,FDQ23,OUT049,2157.1254199999994
2403,FDW04,OUT013,1578.01258
2404,DRK13,OUT010,627.44992
2405,NCL17,OUT027,3627.2784
2406,FDY21,OUT035,4470.64726
2407,FDJ38,OUT027,3778.34842
2408,FDA37,OUT019,265.12156
2409,FDV43,OUT013,656.8782799999999
2410,FDL36,OUT046,1770.96142
2411,FDD53,OUT045,635.3063599999999
2412,FDZ19,OUT010,490.6946
2413,FDV21,OUT045,2419.38404
2414,NCL54,OUT018,1877.556
2415,DRI47,OUT027,3718.09352
2416,DRG03,OUT049,2466.5892599999997
2417,FDG21,OUT013,3249.2371599999997
2418,FDW03,OUT018,1995.0031199999999
2419,NCI55,OUT046,2426.1751999999997
2420,DRC36,OUT019,407.13669999999996
2421,FDH22,OUT017,2461.39602
2422,FDV20,OUT045,2351.67218
2423,NCU41,OUT027,4963.938479999999
2424,FDN46,OUT027,2578.84314
2425,FDK50,OUT045,2636.1019399999996
2426,NCA05,OUT027,3950.12482
2427,DRH01,OUT018,3087.18144
2428,FDT08,OUT018,2247.5410599999996
2429,FDM08,OUT018,2313.3886799999996
2430,FDZ07,OUT035,720.8616599999999
2431,FDS22,OUT017,660.27386
2432,FDV35,OUT027,3859.44286
2433,FDI28,OUT010,179.10020000000003
2434,FDW58,OUT027,2665.99636
2435,FDT52,OUT045,4336.48856
2436,FDY34,OUT046,2673.187
2437,FDR10,OUT046,2022.8335599999998
2438,FDK57,OUT017,2246.7421000000004
2439,FDR02,OUT027,2539.76068
2440,FDX49,OUT046,4487.09252
2441,FDQ20,OUT046,482.77158
2442,DRK23,OUT045,5285.65304
2443,NCW06,OUT046,3053.0259
2444,FDR31,OUT017,2975.5267799999997
2445,NCE43,OUT013,3492.9865399999994
2446,DRO59,OUT027,2393.2181000000005
2447,FDN09,OUT049,4441.418640000001
2448,FDR11,OUT046,3058.41888
2449,FDO57,OUT013,3207.3583399999998
2450,NCX18,OUT017,3341.7833600000004
2451,FDB05,OUT018,2256.79568
2452,FDQ08,OUT018,895.9004799999999
2453,NCG43,OUT035,1203.30034
2454,FDJ56,OUT013,2104.7269599999995
2455,FDA13,OUT010,62.85152000000001
2456,FDO56,OUT017,1541.26042
2457,FDB37,OUT018,4311.18816
2458,FDZ02,OUT018,1291.11936
2459,FDQ24,OUT046,4786.3696199999995
2460,FDM16,OUT013,1161.42152
2461,FDU35,OUT049,1665.56528
2462,FDT35,OUT035,2724.18728
2463,NCX30,OUT049,4298.0719
2464,FDG04,OUT017,3144.1073399999996
2465,FDI12,OUT035,1455.7716999999998
2466,FDE35,OUT035,1265.15316
2467,NCP14,OUT027,3055.1564599999997
2468,NCY53,OUT045,1496.91814
2469,FDP49,OUT017,672.9240599999999
2470,FDQ04,OUT017,943.03912
2471,FDM39,OUT035,3675.68206
2472,FDO58,OUT019,331.16892
2473,FDC56,OUT017,2517.45638
2474,NCQ54,OUT046,4057.1854599999997
2475,FDV10,OUT027,936.9803400000001
2476,NCK17,OUT046,580.7773399999999
2477,NCF55,OUT027,736.57454
2478,FDV33,OUT013,5030.25216
2479,NCH29,OUT019,239.75457999999998
2480,FDA37,OUT027,3712.1013200000007
2481,FDH46,OUT018,1677.6828400000002
2482,FDS25,OUT035,2523.91464
2483,FDH04,OUT027,2724.1872799999996
2484,FDX52,OUT046,3079.12526
2485,NCD42,OUT017,469.98822
2486,FDW47,OUT017,1907.38384
2487,FDL25,OUT027,2786.90564
2488,NCJ06,OUT010,214.25444000000002
2489,FDY09,OUT013,3416.68586
2490,FDS40,OUT046,589.63248
2491,FDH41,OUT017,3203.09722
2492,FDG38,OUT035,1315.5542199999998
2493,FDU03,OUT027,4303.46488
2494,FDV20,OUT046,2204.99644
2495,DRB13,OUT045,3625.8802200000005
2496,NCQ30,OUT013,1267.88294
2497,NCH06,OUT013,4029.82108
2498,FDU50,OUT018,2259.1925600000004
2499,NCO42,OUT019,263.19074
2500,FDW09,OUT018,806.74986
2501,FDH04,OUT013,1118.2110999999998
2502,FDC21,OUT045,1521.15326
2503,FDL21,OUT049,841.63778
2504,FDM46,OUT010,249.07577999999995
2505,FDT22,OUT019,212.98942000000002
2506,FDB28,OUT035,3277.86656
2507,FDI12,OUT018,1402.1082199999998
2508,FDA28,OUT045,1984.6832199999997
2509,FDF59,OUT013,2081.22422
2510,FDM45,OUT027,2894.2991800000004
2511,FDQ56,OUT017,1694.4609999999998
2512,FDR46,OUT049,2072.76856
2513,FDT01,OUT013,2755.14698
2514,FDD16,OUT027,1840.07146
2515,NCU30,OUT010,275.57462
2516,FDM40,OUT010,474.51566
2517,FDI56,OUT035,1770.6951000000001
2518,NCS30,OUT013,2681.37634
2519,FDU08,OUT017,1328.53732
2520,FDX51,OUT027,5121.53334
2521,FDA43,OUT045,2443.55258
2522,FDX59,OUT010,60.388059999999996
2523,FDC37,OUT018,1943.4036199999998
2524,FDP58,OUT013,3061.81446
2525,NCY42,OUT035,1925.2272799999998
2526,FDF21,OUT018,1783.4118799999997
2527,FDU10,OUT027,835.0463599999999
2528,DRL47,OUT018,2137.4843200000005
2529,FDA58,OUT018,3907.71336
2530,FDJ22,OUT049,2800.8208600000003
2531,FDK50,OUT046,2661.46892
2532,FDO38,OUT035,1287.3243
2533,DRF60,OUT035,4618.52144
2534,NCZ42,OUT019,526.9807
2535,FDD35,OUT049,1762.0397
2536,FDL25,OUT045,1187.2545599999999
2537,FDJ16,OUT013,594.2265
2538,DRK59,OUT049,2638.2325
2539,FDI50,OUT046,4840.832059999999
2540,NCB19,OUT045,2034.6182200000003
2541,DRI37,OUT035,748.8252599999998
2542,FDA14,OUT027,3304.298819999999
2543,FDC08,OUT018,2296.5439400000005
2544,FDS45,OUT046,2362.8576199999998
2545,FDI21,OUT049,1310.56072
2546,DRJ47,OUT035,2620.5222200000003
2547,DRE37,OUT027,4908.211020000001
2548,FDT55,OUT018,2207.4599000000003
2549,NCG42,OUT027,3585.59932
2550,FDA31,OUT049,2603.1448400000004
2551,NCW42,OUT046,1946.39972
2552,FDF50,OUT017,2767.264540000001
2553,FDK56,OUT049,3972.7620199999997
2554,FDX10,OUT035,579.97838
2555,NCK07,OUT027,4514.59006
2556,FDZ49,OUT017,3683.67166
2557,FDR33,OUT013,2088.1485399999997
2558,FDO44,OUT018,1312.3583800000001
2559,FDA20,OUT046,4040.7402
2560,NCL30,OUT045,1716.5655599999998
2561,FDI05,OUT019,268.3174
2562,FDQ12,OUT018,2755.1469800000004
2563,FDH47,OUT017,2240.4835799999996
2564,FDH34,OUT018,2780.3142199999998
2565,FDF29,OUT046,2806.41358
2566,FDG40,OUT018,261.19334
2567,NCE18,OUT017,5063.408999999999
2568,FDP21,OUT010,422.84957999999995
2569,FDY50,OUT013,1616.8287200000002
2570,FDB36,OUT049,2124.63438
2571,NCZ29,OUT049,2125.3001799999993
2572,FDU20,OUT018,2061.71628
2573,FDO56,OUT013,1660.70494
2574,FDW31,OUT049,3091.77546
2575,DRH59,OUT013,829.9862800000001
2576,NCB30,OUT017,3280.796079999999
2577,FDK43,OUT027,3220.54118
2578,FDW43,OUT045,4573.0473
2579,NCL19,OUT017,3069.2714199999996
2580,FDJ27,OUT046,860.67966
2581,FDC45,OUT046,2994.56866
2582,FDY40,OUT035,666.06632
2583,NCM41,OUT035,1217.81478
2584,NCK18,OUT019,706.21406
2585,FDP37,OUT049,2485.0984999999996
2586,FDA27,OUT027,6416.647499999999
2587,NCX30,OUT035,3585.5993200000003
2588,FDR09,OUT017,3273.3391199999996
2589,FDG08,OUT027,4079.8226599999994
2590,NCU30,OUT013,2592.3588800000007
2591,FDB16,OUT017,1110.4212400000001
2592,FDM16,OUT017,984.7181999999999
2593,FDC48,OUT013,1532.60502
2594,NCF18,OUT046,2819.7961600000003
2595,FDU46,OUT018,1625.2178
2596,FDH41,OUT018,3094.9712999999997
2597,NCN42,OUT010,357.00195999999994
2598,FDU49,OUT046,1642.9280800000004
2599,FDB20,OUT027,2782.17846
2600,FDG50,OUT019,226.50516000000002
2601,FDW20,OUT045,1843.1341400000001
2602,NCO55,OUT049,1685.3395400000002
2603,FDX48,OUT046,2493.95364
2604,FDU48,OUT046,2145.0744400000003
2605,FDR48,OUT019,293.21832000000006
2606,FDK27,OUT013,2163.31736
2607,FDT35,OUT013,3551.57694
2608,FDN12,OUT049,1700.4532
2609,NCE31,OUT019,114.38444
2610,FDL21,OUT017,610.73834
2611,FDV56,OUT017,1357.9656799999998
2612,FDR16,OUT017,3411.2263
2613,NCP41,OUT049,1485.7327
2614,FDJ27,OUT013,1372.4135400000002
2615,FDA07,OUT017,2150.26768
2616,FDK55,OUT049,1304.7016799999997
2617,FDM33,OUT049,5035.64514
2618,FDY46,OUT046,2911.47682
2619,FDD36,OUT046,2035.4171799999997
2620,FDB12,OUT027,3138.5146200000004
2621,FDF28,OUT019,248.14366
2622,NCE07,OUT019,253.53663999999998
2623,FDW50,OUT027,4742.4934
2624,NCW18,OUT017,4325.436280000001
2625,NCJ17,OUT019,242.28462000000005
2626,DRZ24,OUT010,293.48464
2627,FDS07,OUT035,2922.66226
2628,NCW05,OUT010,247.47785999999996
2629,FDZ22,OUT018,1080.2605
2630,FDK02,OUT046,2304.9330199999995
2631,FDZ45,OUT027,4607.53574
2632,FDL25,OUT046,1527.87784
2633,FDS08,OUT045,2276.1038799999997
2634,NCZ42,OUT027,10243.000100000001
2635,FDX57,OUT035,1775.4888600000002
2636,FDF21,OUT046,4763.732419999999
2637,FDJ56,OUT018,1213.48708
2638,FDX10,OUT013,406.33774000000005
2639,DRG48,OUT035,2760.7397
2640,DRN37,OUT046,2248.27344
2641,NCY41,OUT018,428.97493999999995
2642,FDN28,OUT045,1428.2741600000002
2643,FDE34,OUT045,3824.9544200000005
2644,FDR10,OUT045,2408.4649199999994
2645,FDC32,OUT017,1220.6111400000002
2646,DRG13,OUT046,2912.9415800000006
2647,FDP59,OUT049,1449.97924
2648,NCT53,OUT010,299.41026
2649,FDL57,OUT027,6514.38694
2650,FDN32,OUT010,490.56143999999995
2651,FDK09,OUT018,3311.0899799999997
2652,FDA52,OUT010,278.37098000000003
2653,FDC57,OUT049,2492.95494
2654,FDI09,OUT035,3625.74706
2655,NCB07,OUT046,2872.8604200000004
2656,FDP26,OUT035,1326.73966
2657,FDP40,OUT027,3349.9727
2658,FDL15,OUT013,2487.36222
2659,FDV07,OUT046,1909.31466
2660,FDS03,OUT017,1478.20916
2661,FDE50,OUT049,3350.23902
2662,FDQ15,OUT017,1357.83252
2663,FDQ33,OUT010,301.34108
2664,FDT22,OUT013,728.5183600000001
2665,DRO35,OUT035,2515.8584599999995
2666,FDJ41,OUT049,4577.375
2667,FDQ27,OUT035,2384.76244
2668,FDC26,OUT017,2235.6898200000005
2669,NCF43,OUT027,2761.8715599999996
2670,NCR50,OUT035,2948.09582
2671,FDE39,OUT018,2166.5132
2672,FDN49,OUT027,888.9761599999999
2673,DRG11,OUT035,1912.5770800000003
2674,NCA18,OUT049,2176.36704
2675,FDM36,OUT018,2369.18272
2676,FDW32,OUT017,1318.1508399999998
2677,NCQ18,OUT010,254.53534
2678,FDX14,OUT027,2271.31012
2679,FDD46,OUT017,2451.5421800000004
2680,FDI34,OUT019,654.7477199999998
2681,NCJ17,OUT035,1357.4330400000001
2682,FDB52,OUT035,2662.2678800000003
2683,FDV55,OUT018,2509.5333599999994
2684,FDC57,OUT046,2781.7124
2685,FDB29,OUT046,1923.03014
2686,NCO43,OUT035,1132.9918599999996
2687,FDG44,OUT045,850.1600199999999
2688,FDJ34,OUT045,1693.3291399999998
2689,FDH40,OUT049,1653.1814000000002
2690,NCD07,OUT027,4229.494500000001
2691,FDB41,OUT017,514.46366
2692,FDH47,OUT018,1477.7431000000001
2693,DRK37,OUT035,3838.3369999999995
2694,FDM25,OUT019,429.9070599999999
2695,NCX06,OUT045,2835.6422000000002
2696,NCS05,OUT017,2425.4428199999993
2697,FDS39,OUT045,2389.62278
2698,FDC47,OUT027,6167.904619999999
2699,FDG20,OUT013,3374.54072
2700,DRL23,OUT017,1807.51384
2701,FDY33,OUT013,3004.28934
2702,NCH18,OUT045,3637.5983
2703,FDX47,OUT035,2645.09024
2704,NCB06,OUT045,2923.7941199999996
2705,FDP36,OUT049,633.24238
2706,FDW44,OUT018,3104.2924999999996
2707,NCU41,OUT018,2889.9049
2708,NCS17,OUT046,1441.457
2709,FDD46,OUT035,2377.43864
2710,FDE45,OUT017,2943.7681199999997
2711,FDI09,OUT017,3579.6737000000003
2712,NCJ54,OUT010,832.31658
2713,NCA29,OUT018,2569.45536
2714,NCN41,OUT027,4127.161040000001
2715,FDY34,OUT035,2882.9139999999998
2716,NCG55,OUT035,2419.65036
2717,DRM49,OUT046,600.2852800000001
2718,NCB42,OUT049,2348.0102799999995
2719,FDE58,OUT045,1679.6136600000002
2720,DRJ25,OUT013,619.7932200000001
2721,FDS47,OUT010,157.52828
2722,FDY21,OUT049,3527.00892
2723,NCI54,OUT013,1909.2480800000005
2724,FDO24,OUT017,2437.0943199999992
2725,FDY43,OUT035,2071.37038
2726,FDF35,OUT018,1720.02772
2727,NCP29,OUT019,150.53738
2728,FDN28,OUT027,2530.43948
2729,FDJ50,OUT018,762.07468
2730,FDQ14,OUT027,3941.6691600000004
2731,FDC37,OUT035,1554.77616
2732,FDN08,OUT046,1683.27556
2733,FDD04,OUT035,2453.6061600000003
2734,FDW34,OUT018,2644.69076
2735,FDP04,OUT017,1019.27322
2736,NCG07,OUT017,3540.7909799999993
2737,NCN14,OUT018,2474.04622
2738,FDJ16,OUT045,769.19874
2739,NCM42,OUT045,1836.54272
2740,NCF19,OUT046,539.69748
2741,FDY21,OUT018,5040.239159999999
2742,FDY19,OUT035,1909.58098
2743,FDV09,OUT045,1602.38086
2744,FDA28,OUT013,2288.82066
2745,FDC38,OUT018,1730.81368
2746,FDL28,OUT045,4742.09392
2747,NCH43,OUT049,2930.78502
2748,NCN53,OUT045,569.79164
2749,NCW05,OUT017,2647.9531799999995
2750,NCO30,OUT018,2948.76162
2751,FDT04,OUT019,91.14802
2752,FDB27,OUT018,2254.59854
2753,NCK07,OUT013,3000.96034
2754,NCA53,OUT013,664.40182
2755,FDB33,OUT018,1690.1333
2756,FDU37,OUT017,1294.8478400000001
2757,FDR13,OUT035,1420.8172
2758,FDE45,OUT049,1563.4315599999998
2759,FDV37,OUT017,2725.05282
2760,FDX44,OUT019,157.7946
2761,NCL06,OUT017,3688.93148
2762,FDJ28,OUT045,2834.0442800000005
2763,FDX55,OUT049,3374.7404599999995
2764,NCK17,OUT018,377.10911999999996
2765,FDH52,OUT035,1112.8847
2766,FDN13,OUT027,2897.8279199999997
2767,FDK44,OUT018,2203.59826
2768,FDU16,OUT046,2100.86532
2769,FDZ07,OUT017,825.39226
2770,NCN06,OUT027,4193.94078
2771,FDH02,OUT010,201.47108000000003
2772,NCW18,OUT045,3634.80194
2773,FDH57,OUT013,2193.1452
2774,FDV35,OUT045,2768.7293000000004
2775,NCU29,OUT013,2932.1166200000002
2776,NCP02,OUT046,832.1834200000001
2777,FDN44,OUT013,2097.46974
2778,FDX03,OUT018,348.01365999999996
2779,FDR11,OUT010,308.5983
2780,FDA36,OUT046,2489.6259400000004
2781,FDP58,OUT027,3828.15026
2782,FDH31,OUT045,1224.27304
2783,FDH34,OUT035,3284.1250800000003
2784,FDS13,OUT035,3752.2490599999996
2785,FDT01,OUT018,4319.77698
2786,FDY09,OUT049,3035.31562
2787,FDV33,OUT027,4409.32708
2788,NCW29,OUT010,250.14105999999998
2789,NCN17,OUT045,1785.4092800000003
2790,FDX01,OUT046,2050.93032
2791,FDL03,OUT049,3132.4558400000005
2792,DRL59,OUT049,918.20478
2793,DRM11,OUT027,5453.50122
2794,FDA43,OUT049,3305.89674
2795,FDZ56,OUT010,512.666
2796,FDI44,OUT018,1574.75016
2797,FDB50,OUT013,1505.1074800000001
2798,FDU15,OUT019,73.03826000000001
2799,NCJ19,OUT019,105.5293
2800,FDD48,OUT013,2456.8019999999997
2801,NCW42,OUT035,3733.872979999999
2802,FDL24,OUT017,4648.6156
2803,NCB30,OUT013,2557.3378000000002
2804,FDK25,OUT013,3912.3073799999993
2805,FDW28,OUT049,2084.35348
2806,FDD47,OUT017,3644.9221
2807,FDK16,OUT019,203.13558
2808,FDW37,OUT046,1264.0213
2809,FDA48,OUT035,3896.2616000000003
2810,FDA14,OUT017,2299.6732
